Index,ID,School,Major,GPA,Language,Target School,Target Major,Degree,Result,Intern,Work,Paper,Competition,Exchange,Scholarship,School Name,Apecial Name 
1608,418,6,5,3,3,2,5,MS,0.7,1,0,0,1,0,0,University of California - Berkeley,Medical Social Work
1609,418,6,5,3,3,5,5,MS,1.0,1,0,0,1,0,0,Case Western Reserve University,Medical Social Work
1610,418,6,5,3,3,4,5,MS,1.0,1,0,0,1,0,0,University of Washington,Medical Social Work
1611,419,5,5,3,1,1,5,MS,1.0,0,0,0,0,0,0,University of Chicago,master of arts program                                
1612,420,4,5,3,3,4,5,MS,0.9,0,0,1,0,0,0,University of Wisconsin - Madison,Mass Communication
1613,420,4,5,3,3,5,5,MS,1.0,0,0,1,0,0,0,Indiana University,Mass Communication
1614,420,4,5,3,3,5,5,MS,1.0,0,0,1,0,0,0,University of Minnesota - Twin Cities,Mass Communication
1615,420,4,5,3,3,5,5,MS,0.9,0,0,1,0,0,0,University of Oklahoma,Mass Communication
1616,421,5,7,3,2,4,7,MS,1.0,0,0,1,0,0,0,University of Wisconsin - Madison,Cellular and Molecular Biology                                    
1617,421,5,7,3,2,5,7,MS,1.0,0,0,1,0,0,0,University of Minnesota - Twin Cities,Cellular and Molecular Biology                                    
1618,421,5,7,3,2,5,7,MS,1.0,0,0,1,0,0,0,The Pennsylvania State University,Cellular and Molecular Biology                                    
1619,421,5,7,3,2,5,7,MS,1.0,0,0,1,0,0,0,Texas A&M University,Cellular and Molecular Biology                                    
1620,421,5,7,3,2,1,7,MS,1.0,0,0,1,0,0,0,University of Cambridge,Cellular and Molecular Biology                                    
1621,421,5,7,3,2,1,7,MS,0.7,0,0,1,0,0,0,University of Cambridge,Cellular and Molecular Biology                                    
1622,421,5,7,3,2,5,7,MS,0.7,0,0,1,0,0,0,Max Planck Institute of Immunobiology and Epigenetics,Cellular and Molecular Biology                                    
1623,421,5,7,3,2,1,7,MS,0.7,0,0,1,0,0,0,Eidgenossische Technische Hochschule Zürich,Cellular and Molecular Biology                                    
1624,421,5,7,3,2,5,7,MS,0.7,0,0,1,0,0,0,Rockefeller University,Cellular and Molecular Biology                                    
1625,421,5,7,3,2,4,7,MS,0.7,0,0,1,0,0,0,University of Washington,Cellular and Molecular Biology                                    
1626,421,5,7,3,2,4,7,MS,0.7,0,0,1,0,0,0,University of North Carolina at Chapel Hill,Cellular and Molecular Biology                                    
1627,421,5,7,3,2,4,7,MS,0.7,0,0,1,0,0,0,University of Copenhagen,Cellular and Molecular Biology                                    
1628,421,5,7,3,2,5,7,MS,0.7,0,0,1,0,0,0,Purdue University,Cellular and Molecular Biology                                    
1629,421,5,7,3,2,4,7,MS,0.7,0,0,1,0,0,0,University of Wisconsin - Madison,Cellular and Molecular Biology                                    
1630,421,5,7,3,2,4,7,MS,0.7,0,0,1,0,0,0,University of California - San Diego,Cellular and Molecular Biology                                    
1631,421,5,7,3,2,5,7,MS,0.7,0,0,1,0,0,0,Vanderbilt University,Cellular and Molecular Biology                                    
1632,421,5,7,3,2,5,7,MS,1.0,0,0,1,0,0,0,Uppsala University,Cellular and Molecular Biology                                    
1633,421,5,7,3,2,5,7,MS,1.0,0,0,1,0,0,0,University of Connecticut,Genetics
1634,421,5,7,3,2,5,7,MS,0.7,0,0,1,0,0,0,Ohio State University,Cellular and Molecular Biology                                    
1635,422,2,7,2,1,2,7,MS,0.9,0,0,0,0,0,0,University of Pennsylvania,Global and International Studies
1636,422,2,7,2,1,2,7,MS,0.7,0,0,0,0,0,0,Baylor College of Medicine,Biomedical Sciences and Molecular Medicine
1637,422,2,7,2,1,2,7,MS,0.7,0,0,0,0,0,0,Johns Hopkins University,Biomedical Sciences and Molecular Medicine
1638,423,4,3,3,3,5,3,MS,1.0,0,0,0,0,0,0,SUNY University at Buffalo,Civil Engineering
1639,424,4,5,3,2,5,8,MS,1.0,0,0,0,0,0,0,Arizona State University,Psychology Cognitive Science                                    
1640,425,2,5,2,1,3,5,MS,0.9,0,0,0,1,1,0,Duke University,Political Science and Government
1641,425,2,5,2,1,1,5,MS,1.0,0,0,0,1,1,0,University of Chicago,Political Science and Government                                    
1642,425,2,5,2,1,3,5,MS,0.9,0,0,0,1,1,0,London School of Economics and Political Science,Political Science and Government                                    
1643,425,2,5,2,1,1,5,MS,0.9,0,0,0,1,1,0,University College London,Political Science and Government                                    
1644,425,2,5,2,1,1,5,MS,0.7,0,0,0,1,1,0,University of Oxford,Political Science and Government                                    
1645,425,2,5,2,1,2,5,MS,0.9,0,0,0,1,1,0,Columbia University,Political Science and Government
1646,426,4,7,2,3,2,7,MS,1.0,0,0,0,0,0,0,Cornell University,Neurobiology                                    
1647,426,4,7,2,3,5,7,MS,0.7,0,0,0,0,0,0,Rockefeller University,Biochemistry and Molecular Biology
1648,426,4,7,2,3,1,7,MS,0.7,0,0,0,0,0,0,University College London,Neurobiology                                    
1649,426,4,7,2,3,4,7,MS,0.7,0,0,0,0,0,0,University of California - San Diego,Biology and Biological Sciences
1650,426,4,7,2,3,3,7,MS,0.7,0,0,0,0,0,0,Duke University,Neurobiology                                    
1651,426,4,7,2,3,2,7,MS,0.7,0,0,0,0,0,0,University of California - Berkeley,Biochemistry and Molecular Biology
1652,426,4,7,2,3,1,7,MS,0.7,0,0,0,0,0,0,California Institute of Technology,Biology
1653,426,4,7,2,3,3,7,MS,0.7,0,0,0,0,0,0,New York University,Neuroscience
1654,426,4,7,2,3,5,7,MS,0.7,0,0,0,0,0,0,Northwestern University,Neurobiology                                    
1655,427,6,3,2,3,5,3,MS,1.0,0,0,0,0,0,0,Rhode Island School of Design,Architecture
1656,427,6,3,2,3,2,3,MS,0.9,0,0,0,0,0,0,University of California - Berkeley,Architecture
1657,427,6,3,2,3,2,3,MS,1.0,0,0,0,0,0,0,Cornell University,Architecture
1658,427,6,3,2,3,1,3,MS,0.9,0,0,0,0,0,0,Harvard University,Landscape Architecture
1659,427,6,3,2,3,4,3,MS,0.7,0,0,0,0,0,0,Rice University,Architecture
1660,427,6,3,2,3,2,3,MS,0.9,0,0,0,0,0,0,Columbia University,Architecture
1661,427,6,3,2,3,1,3,MS,0.8,0,0,0,0,0,0,Yale University,Architecture
1662,428,5,6,3,2,4,2,MS,0.9,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Finance
1663,428,5,6,3,2,5,2,MS,1.0,0,0,0,0,0,0,University of Rochester,Finance
1664,429,4,4,4,3,4,4,MS,0.9,0,0,0,0,0,0,University of California - San Diego,Electrical and Computer Engineering
1665,429,4,4,4,3,2,4,MS,0.9,0,0,0,0,0,0,University of Michigan - Ann Arbor,Electrical and Computer Engineering
1666,429,4,4,4,3,1,4,MS,0.7,0,0,0,0,0,0,Imperial College London,Electrical and Computer Engineering
1667,429,4,4,4,3,5,4,MS,0.9,0,0,0,0,0,0,University of California - Davis,Electrical and Computer Engineering
1668,429,4,4,4,3,5,4,MS,0.9,0,0,0,0,0,0,Texas A&M University,Electrical and Computer Engineering
1669,429,4,4,4,3,4,4,MS,0.7,0,0,0,0,0,0,University of Texas - Austin,Electrical and Computer Engineering
1670,430,2,3,4,3,5,3,MS,1.0,0,0,0,0,0,1,University of Oregon,Architecture
1671,431,4,5,3,3,2,5,MS,1.0,1,0,1,0,0,0,Columbia University,Sociology
1672,431,4,5,3,3,2,5,MS,1.0,1,0,1,0,0,0,University of Pennsylvania,Sociology                                    
1673,431,4,5,3,3,2,5,MS,1.0,1,0,1,0,0,0,University of Pennsylvania,Public Administration
1674,431,4,5,3,3,4,5,MS,1.0,1,0,1,0,0,0,University of Washington,International Studies
1675,431,4,5,3,3,3,5,MS,1.0,1,0,1,0,0,0,University of California - Los Angeles,Social Science
1676,431,4,5,3,3,4,5,MS,1.0,1,0,1,0,0,0,University of California - San Diego,Public Policy Analysis
1677,431,4,5,3,3,2,5,MS,0.8,1,0,1,0,0,0,Columbia University,Social Work
1678,432,5,5,3,3,2,8,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,Interdisciplinary Studies in Human Development                                    
1679,432,5,5,3,3,5,8,MS,1.0,0,0,0,0,0,0,Vanderbilt University,Interdisciplinary Studies in Human Development                                    
1680,432,5,5,3,3,5,8,MS,1.0,0,0,0,0,0,0,University of Virginia,Interdisciplinary Studies in Human Development                                    
1681,432,5,5,3,3,5,8,MS,1.0,0,0,0,0,0,0,Boston College,Interdisciplinary Studies in Human Development                                    
1682,432,5,5,3,3,4,8,MS,1.0,0,0,0,0,0,0,University of Washington,Interdisciplinary Studies in Human Development                                    
1683,433,4,4,5,4,5,4,MS,0.9,0,0,0,0,0,0,George Washington University,Computer Science
1684,433,4,4,5,4,5,4,MS,0.9,0,0,0,0,0,0,Northeastern University,Management Information Systems
1685,433,4,4,5,4,5,4,MS,0.9,0,0,0,0,0,0,Lehigh University,Computer Science
1686,433,4,4,5,4,5,4,MS,0.7,0,0,0,0,0,0,Brandeis University,Computer Science
1687,433,4,4,5,4,5,4,MS,0.9,0,0,0,0,0,0,Southern Methodist University,Computer Science
1688,434,5,3,4,3,2,3,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Geographical Information Science
1689,434,5,3,4,3,3,3,MS,1.0,0,0,0,0,0,0,Rutgers University,Geographical Information Science
1690,434,5,3,4,3,4,3,MS,1.0,0,0,0,0,0,0,University of Glasgow,Geographical Information Science
1691,434,5,3,4,3,1,3,MS,0.7,0,0,0,0,0,0,University College London,Geographical Information Science
1692,434,5,3,4,3,2,3,MS,0.7,0,0,0,0,0,0,University of Pennsylvania,Geographical Information Science
1693,434,5,3,4,3,3,3,MS,1.0,0,0,0,0,0,0,New York University,Geographical Information Science
1694,434,5,3,4,3,4,3,MS,1.0,0,0,0,0,0,0,University of Texas - Austin,"Urban, Community and Regional Planning"
1695,434,5,3,4,3,4,3,MS,0.8,0,0,0,0,0,0,Lund University,Geographical Information Science
1696,434,5,3,4,3,5,3,MS,1.0,0,0,0,0,0,0,University of Oslo,Geographical Information Science
1697,435,6,3,3,5,2,3,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Architecture
1698,435,6,3,3,5,1,3,MS,1.0,0,0,0,0,0,0,University College London,Architecture
1699,435,6,3,3,5,2,3,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Architecture                                    
1700,435,6,3,3,5,1,3,MS,1.0,0,0,0,0,0,0,University College London,Architecture                                    
1701,435,6,3,3,5,5,3,MS,1.0,0,0,0,0,0,0,Illinois Institute of Technology,Architecture
1702,435,6,3,3,5,5,3,MS,1.0,0,0,0,0,0,0,Texas A&M University,Architecture
1703,435,6,3,3,5,3,3,MS,1.0,0,0,0,0,0,0,University of California - Los Angeles,Architecture                                    
1704,435,6,3,3,5,4,3,MS,1.0,0,0,0,0,0,0,University of Texas - Austin,Architecture                                    
1705,435,6,3,3,5,4,3,MS,1.0,0,0,0,0,0,0,Southern California Institute of Architecture,Architecture                                    
1706,435,6,3,3,5,5,3,MS,1.0,0,0,0,0,0,0,University of Miami,Architecture                                    
1707,435,6,3,3,5,4,3,MS,1.0,0,0,0,0,0,0,University of Washington,Architecture
1708,435,6,3,3,5,5,3,MS,0.7,0,0,0,0,0,0,Rhode Island School of Design,Architecture
1709,435,6,3,3,5,2,3,MS,0.7,0,0,0,0,0,0,University of California - Berkeley,Architecture                                    
1710,436,6,6,3,3,5,6,MS,0.9,0,0,0,0,0,0,University of Texas - Dallas,Economics
1711,436,6,6,3,3,5,6,MS,0.9,0,0,0,0,0,0,Clemson University,Economics
1712,436,6,6,3,3,5,6,MS,1.0,0,0,0,0,0,0,Washington State University,Economics
1713,437,5,5,3,1,4,5,MS,1.0,1,1,0,0,0,0,University of Texas - Austin,Learning Technologies                                    
1714,437,5,5,3,1,4,5,MS,0.7,1,1,0,0,0,0,Carnegie Mellon University,Learning Technologies                                    
1715,437,5,5,3,1,2,5,MS,1.0,1,1,0,0,0,0,University of Pennsylvania,Learning Technologies                                    
1716,437,5,5,3,1,1,5,MS,0.7,1,1,0,0,0,0,Harvard University,Learning Technologies                                    
1717,437,5,5,3,1,3,5,MS,0.9,1,1,0,0,0,0,New York University,Learning Technologies                                    
1718,437,5,5,3,1,2,5,MS,1.0,1,1,0,0,0,0,Columbia University,Learning Technologies                                    
1719,438,2,7,2,3,1,7,MS,1.0,0,0,0,1,0,0,University of Chicago,Computational and Applied Mathematics
1720,438,2,7,2,3,2,7,MS,1.0,0,0,0,1,0,0,University of Michigan - Ann Arbor,Computational and Applied Mathematics                                    
1721,438,2,7,2,3,2,7,MS,0.7,0,0,0,1,0,0,University of Pennsylvania,Computational and Applied Mathematics                                    
1722,438,2,7,2,3,4,7,MS,0.7,0,0,0,1,0,0,University of Washington,Statistics
1723,439,4,4,5,3,5,4,MS,0.9,0,0,0,0,0,0,University of California - Irvine,Electrical and Computer Engineering
1724,439,4,4,5,3,5,4,MS,0.9,0,0,0,0,0,0,Ohio State University,Electrical and Computer Engineering
1725,439,4,4,5,3,5,4,MS,1.0,0,0,0,0,0,0,University of Florida,Electrical and Computer Engineering
1726,440,6,3,4,1,5,3,MS,0.7,0,0,0,0,0,0,University of California - Irvine,Mechanical Engineering
1727,440,6,3,4,1,4,3,MS,0.7,0,0,0,0,0,0,University of California - San Diego,Mechanical Engineering
1728,440,6,3,4,1,5,3,MS,0.7,0,0,0,0,0,0,Purdue University,Mechanical Engineering
1729,441,4,2,3,2,3,8,MS,1.0,1,0,0,0,1,0,New York University,Digital media design for Learning                                    
1730,442,4,5,2,2,2,5,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,Master of Science in Social Policy
1731,442,4,5,2,2,3,5,MS,1.0,0,0,0,0,0,0,Duke University,Master of Science in Social Policy
1732,443,2,7,3,3,5,5,MS,0.9,0,0,0,0,0,0,Boston College,Sociology
1733,444,6,5,4,3,4,5,MS,0.9,1,0,0,1,0,1,University of Texas - Austin,learning technologies                                    
1734,444,6,5,4,3,4,5,MS,0.9,1,0,0,1,0,1,University of Wisconsin - Madison,Curriculum&instruction
1735,444,6,5,4,3,5,5,MS,0.9,1,0,0,1,0,1,Indiana University,learning technologies                                    
1736,444,6,5,4,3,2,5,MS,0.7,1,0,0,1,0,1,University of Michigan - Ann Arbor,learning technologies                                    
1737,445,6,2,2,1,5,6,MS,0.9,0,0,0,0,0,0,Kansas State University,Economics and Econometrics
1738,445,6,2,2,1,5,6,MS,0.7,0,0,0,0,0,0,Georgia State University,Economics and Econometrics
1739,445,6,2,2,1,5,6,MS,0.7,0,0,0,0,0,0,University of Massachusetts - Amherst,Economics and Econometrics
1740,445,6,2,2,1,5,6,MS,0.9,0,0,0,0,0,0,Iowa State University,Economics and Econometrics
1741,445,6,2,2,1,5,6,MS,0.7,0,0,0,0,0,0,Oklahoma State University,Economics and Econometrics
1742,445,6,2,2,1,5,6,MS,0.9,0,0,0,0,0,0,Colorado State University,Economics and Econometrics
1743,445,6,2,2,1,5,6,MS,0.7,0,0,0,0,0,0,University of Kentucky,Economics and Econometrics
1744,445,6,2,2,1,5,6,MS,0.9,0,0,0,0,0,0,University of Oklahoma,Economics and Econometrics
1745,445,6,2,2,1,5,6,MS,1.0,0,0,0,0,0,0,University of Nevada - Reno,Economics and Econometrics
1746,446,4,6,5,3,5,6,MS,1.0,0,0,0,0,0,0,The Pennsylvania State University,Economics and Econometrics
1747,447,4,5,2,2,5,5,MS,1.0,1,0,0,0,0,1,University of Southern California,Teaching English to Speakers of Other Languages                                    
1748,448,4,5,3,2,2,3,MS,0.9,1,0,0,0,0,0,Cornell University,"Urban, Community and Regional Planning"
1749,448,4,5,3,2,4,3,MS,0.9,1,0,0,0,0,0,University of North Carolina at Chapel Hill,"Urban, Community and Regional Planning"
1750,448,4,5,3,2,5,3,MS,0.9,1,0,0,0,0,0,University of Southern California,"Urban, Community and Regional Planning"
1751,448,4,5,3,2,2,3,MS,0.9,1,0,0,0,0,0,Columbia University,"Urban, Community and Regional Planning"
1752,448,4,5,3,2,5,3,MS,0.9,1,0,0,0,0,0,Tufts University,"Urban, Community and Regional Planning                                    "
1753,448,4,5,3,2,1,3,MS,0.9,1,0,0,0,0,0,National University of Singapore,"Urban, Community and Regional Planning"
1754,448,4,5,3,2,3,3,MS,0.7,1,0,0,0,0,0,University of California - Los Angeles,"Urban, Community and Regional Planning"
1755,448,4,5,3,2,2,3,MS,0.7,1,0,0,0,0,0,University of Pennsylvania,"Urban, Community and Regional Planning"
1756,449,4,3,1,3,1,3,MS,0.7,0,0,0,0,0,0,Harvard University,MLA3D                                    
1757,449,4,3,1,3,2,3,MS,0.7,0,0,0,0,0,0,Cornell University,MLA3D                                    
1758,449,4,3,1,3,2,3,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,MLA3D                                    
1759,449,4,3,1,3,2,3,MS,1.0,0,0,0,0,0,0,University of California - Berkeley,MLA3D                                    
1760,449,4,3,1,3,4,3,MS,1.0,0,0,0,0,0,0,Carnegie Mellon University,MLA3D                                    
1761,449,4,3,1,3,4,3,MS,1.0,0,0,0,0,0,0,Carnegie Mellon University,Urban Design
1762,449,4,3,1,3,2,3,MS,1.0,0,0,0,0,0,0,University of Michigan - Ann Arbor,MLA3D                                    
1763,449,4,3,1,3,5,3,MS,1.0,0,0,0,0,0,0,University of Southern California,MLA3D                                    
1764,449,4,3,1,3,5,3,MS,1.0,0,0,0,0,0,0,University of Virginia,MLA3D                                    
1765,449,4,3,1,3,4,3,MS,1.0,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,MLA3D                                    
1766,449,4,3,1,3,1,3,MS,1.0,0,0,0,0,0,0,National University of Singapore,MLA3D                                    
1767,450,4,6,3,2,5,6,MS,0.9,0,0,0,0,0,0,Georgetown University,Applied Economics                                    
1768,450,4,6,3,2,5,6,MS,0.9,0,0,0,0,0,0,Boston University,Economics and Econometrics
1769,450,4,6,3,2,2,6,MS,0.8,0,0,0,0,0,0,University of Michigan - Ann Arbor,Applied Economics                                    
1770,450,4,6,3,2,3,6,MS,0.8,0,0,0,0,0,0,Duke University,Applied Economics                                    
1771,450,4,6,3,2,1,6,MS,0.7,0,0,0,0,0,0,Yale University,Applied Economics                                    
1772,451,4,7,3,3,5,7,MS,1.0,0,0,0,0,0,0,The Pennsylvania State University,Chemistry
1773,451,4,7,3,3,5,7,MS,1.0,0,0,0,0,0,0,University of California - Davis,Chemistry
1774,451,4,7,3,3,2,7,MS,0.9,0,0,0,0,0,0,Cornell University,Chemistry
1775,451,4,7,3,3,4,7,MS,0.7,0,0,0,0,0,0,Delft University of Technology,Chemical Engineering
1776,451,4,7,3,3,4,7,MS,0.7,0,0,0,0,0,0,Brown University,Chemistry
1777,451,4,7,3,3,3,7,MS,0.7,0,0,0,0,0,0,Duke University,Chemistry
1778,451,4,7,3,3,2,7,MS,0.7,0,0,0,0,0,0,University of Toronto,Chemistry
1779,451,4,7,3,3,4,3,MS,0.9,0,0,0,0,0,0,University of California - San Diego,Materials Science
1780,451,4,7,3,3,1,7,MS,0.9,0,0,0,0,0,0,Imperial College London,Chemistry
1781,451,4,7,3,3,1,3,MS,0.7,0,0,0,0,0,0,Stanford University,Materials Science
1782,451,4,7,3,3,2,7,MS,0.7,0,0,0,0,0,0,University of Pennsylvania,Chemistry
1783,452,4,7,3,3,5,7,MS,1.0,0,0,0,0,0,0,University of Maryland - College Park,Mathematics
1784,452,4,7,3,3,3,7,MS,0.8,0,0,0,0,0,0,Duke University,Mathematics
1785,453,6,6,4,3,5,6,MS,0.7,0,0,0,0,0,0,Boston University,Economics and Econometrics
1786,453,6,6,4,3,2,6,MS,0.7,0,0,0,0,0,0,University of Michigan - Ann Arbor,Economics and Econometrics                                    
1787,453,6,6,4,3,3,6,MS,0.7,0,0,0,0,0,0,Duke University,Economics and Econometrics
1788,453,6,6,4,3,5,6,MS,0.9,0,0,0,0,0,0,University of Southern California,Economics and Econometrics
1789,453,6,6,4,3,5,6,MS,0.9,0,0,0,0,0,0,Vanderbilt University,Economic Development
1790,454,4,5,2,2,1,5,MS,0.7,1,0,0,0,1,1,University of Chicago,Public Policy Analysis
1791,454,4,5,2,2,3,5,MS,1.0,1,0,0,0,1,1,Duke University,Public Policy Analysis                                    
1792,454,4,5,2,2,5,5,MS,1.0,1,0,0,0,1,1,University of Southern California,Public Policy Analysis
1793,454,4,5,2,2,2,5,MS,1.0,1,0,0,0,1,1,University of Michigan - Ann Arbor,Public Policy Analysis                                    
1794,454,4,5,2,2,1,5,MS,0.7,1,0,0,0,1,1,Stanford University,Asian Studies
1795,454,4,5,2,2,4,5,MS,1.0,1,0,0,0,1,1,University of California - San Diego,Public Policy Analysis                                    
1796,454,4,5,2,2,5,5,MS,1.0,1,0,0,0,1,1,Georgetown University,Public Policy Analysis
1797,454,4,5,2,2,1,5,MS,1.0,1,0,0,0,1,1,Harvard University,Public Policy Analysis                                    
1798,454,4,5,2,2,1,5,MS,1.0,1,0,0,0,1,1,University of Chicago,International Relations
1799,454,4,5,2,2,2,5,MS,0.9,1,0,0,0,1,1,Johns Hopkins University,Public Policy Analysis                                    
1800,454,4,5,2,2,2,5,MS,0.7,1,0,0,0,1,1,University of Toronto,Public Policy Analysis                                    
1801,454,4,5,2,2,3,5,MS,0.9,1,0,0,0,1,1,University of British Columbia,Public Policy Analysis                                    
1802,454,4,5,2,2,3,5,MS,0.9,1,0,0,0,1,1,London School of Economics and Political Science,Public Policy Analysis                                    
1803,454,4,5,2,2,2,5,MS,0.7,1,0,0,0,1,1,Columbia University,Public Policy Analysis                                    
1804,455,5,3,4,3,5,7,MS,0.9,0,0,1,0,0,0,Texas A&M University,Chemical Engineering
1805,456,6,7,3,3,5,7,MS,1.0,0,0,0,0,0,0,University of California - Davis,Biostatistics                                    
1806,457,2,3,3,2,5,3,MS,0.9,0,0,0,0,0,0,Northwestern University,Civil Engineering
1807,457,2,3,3,2,5,3,MS,0.9,0,0,0,0,0,0,University of Southern California,Civil Engineering
1808,458,4,5,2,2,1,5,MS,1.0,0,0,0,0,0,0,University of Chicago,The MA Program in the Social Sciences
1809,458,4,5,2,2,2,5,MS,1.0,0,0,0,0,0,0,Johns Hopkins University,International Studies
1810,458,4,5,2,2,2,5,MS,0.9,0,0,0,0,0,0,University of Pennsylvania,Public Administration
1811,459,4,3,3,4,5,5,MS,1.0,0,0,0,0,0,0,The Pennsylvania State University,US Law
1812,460,5,6,3,3,4,6,MS,1.0,1,0,0,1,1,0,University of California - San Diego,finance                                    
1813,460,5,6,3,3,5,6,MS,0.7,1,0,0,1,1,0,Boston University,finance                                    
1814,460,5,6,3,3,5,6,MS,0.8,1,0,0,1,1,0,Vanderbilt University,finance                                    
1815,460,5,6,3,3,5,6,MS,0.9,1,0,0,1,1,0,George Washington University,finance                                    
1816,460,5,6,3,3,5,6,MS,0.9,1,0,0,1,1,0,University of California - Davis,finance                                    
1817,460,5,6,3,3,5,7,MS,0.7,1,0,0,1,1,0,University of Southern California,Statistics
1818,461,4,3,4,3,1,3,MS,0.7,0,0,0,0,0,0,Harvard University,MArch MAUD MDes                                    
1819,461,4,3,4,3,2,3,MS,1.0,0,0,0,0,0,0,University of Pennsylvania,MArch MAUD MDes                                    
1820,461,4,3,4,3,4,3,MS,0.9,0,0,0,0,0,0,Delft University of Technology,MArch MAUD MDes                                    
1821,461,4,3,4,3,3,3,MS,1.0,0,0,0,0,0,0,University of California - Los Angeles,MArch MAUD MDes                                    
1822,462,5,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,Northwestern University,Communication                                    
1823,462,5,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,Georgetown University,Communication                                    
1824,462,5,5,3,1,3,5,MS,1.0,0,0,0,0,0,0,New York University,Communication                                    
1825,462,5,5,3,1,2,5,MS,1.0,0,0,0,0,0,0,Johns Hopkins University,Communication                                    
1826,462,5,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,Boston University,Communication                                    
1827,462,5,5,3,1,5,5,MS,1.0,0,0,0,0,0,0,University of Florida,Communication                                    
1828,462,5,5,3,1,3,5,MS,0.8,0,0,0,0,0,0,LSE&USC,Communication                                    
1829,462,5,5,3,1,2,5,MS,1.0,0,0,0,0,0,0,Columbia University,Communication                                    
1830,463,6,5,4,3,5,5,MS,1.0,0,0,0,0,0,0,Washington University in St Louis,general llm                                    
1831,463,6,5,4,3,5,5,MS,0.9,0,0,0,0,0,0,Case Western Reserve University,general llm                                    
1832,463,6,5,4,3,4,5,MS,1.0,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,general llm                                    
1833,463,6,5,4,3,4,5,MS,0.8,0,0,0,0,0,0,University of Wisconsin - Madison,Legal Studies
1834,463,6,5,4,3,5,5,MS,0.8,0,0,0,0,0,0,University of Southern California,Law
1835,464,4,6,2,1,5,6,MS,1.0,0,0,0,0,0,0,Purdue University,Agri econ                                    
1836,464,4,6,2,1,5,6,MS,1.0,0,0,0,0,0,0,University of Alberta,Agri econ                                    
1837,464,4,6,2,1,5,6,MS,1.0,0,0,0,0,0,0,Tilburg University,Economics and Econometrics
1838,465,4,5,3,2,3,8,MS,1.0,0,0,0,0,0,0,New York University,Media，Culture and Communication                                    
1839,465,4,5,3,2,4,2,MS,1.0,0,0,0,0,0,0,University of Illinois at Urbana-Champaign,Advertising
1840,465,4,5,3,2,2,8,MS,0.7,0,0,0,0,0,0,Columbia University,Media，Culture and Communication                                    
1841,465,4,5,3,2,2,8,MS,0.7,0,0,0,0,0,0,University of Pennsylvania,Media，Culture and Communication                                    
1842,465,4,5,3,2,5,8,MS,0.7,0,0,0,0,0,0,University of Southern California,Media，Culture and Communication                                    
1843,466,5,6,5,3,5,5,MS,1.0,0,0,0,0,0,0,Boston University,Economic Policy                                    
1844,467,4,7,3,4,5,7,MS,0.9,0,0,0,0,0,0,Northeastern University,Bioinformatics
1845,468,6,4,2,4,5,4,MS,0.9,0,0,0,1,0,0,Arizona State University,Computer Science
1846,469,4,7,2,3,5,6,MS,1.0,1,0,1,1,0,0,Northeastern University,Economics and Econometrics
1847,469,4,7,2,3,2,6,MS,0.9,1,0,1,1,0,0,Cornell University,Economics and Econometrics
1848,469,4,7,2,3,2,6,MS,0.7,1,0,1,1,0,0,University of Michigan - Ann Arbor,Economics and Econometrics
1849,469,4,7,2,3,5,6,MS,0.7,1,0,1,1,0,0,Tufts University,Economics and Econometrics
1850,469,4,7,2,3,3,6,MS,0.9,1,0,1,1,0,0,Duke University,Economics and Econometrics
1851,469,4,7,2,3,4,6,MS,0.9,1,0,1,1,0,0,University of Wisconsin - Madison,Economics and Econometrics
1852,469,4,7,2,3,2,6,MS,0.7,1,0,1,1,0,0,Columbia University,Economics and Econometrics
1853,469,4,7,2,3,5,6,MS,0.9,1,0,1,1,0,0,Georgetown University,Economics and Econometrics
1854,469,4,7,2,3,5,6,MS,0.9,1,0,1,1,0,0,University of Southern California,Economics and Econometrics
1855,469,4,7,2,3,4,6,MS,0.9,1,0,1,1,0,0,Georgia Institute of Technology,Economics and Econometrics
1856,470,4,7,2,2,5,7,MS,1.0,0,0,0,0,0,0,Northwestern University,Driskill Graduate Program                 
1857,470,4,7,2,2,4,7,MS,1.0,0,0,0,0,0,0,University of California - San Diego,Biological Sciences
1858,470,4,7,2,2,5,7,MS,1.0,0,0,0,0,0,0,Washington University in St Louis,Driskill Graduate Program
1859,470,4,7,2,2,5,7,MS,1.0,0,0,0,0,0,0,Rockefeller University,Driskill Graduate Program
1860,470,4,7,2,2,2,7,MS,1.0,0,0,0,0,0,0,Baylor College of Medicine,Driskill Graduate Program
1861,471,4,5,3,3,3,5,MS,1.0,0,0,0,0,0,0,Rutgers University - Newark,Public Administration
1862,471,4,5,3,3,5,5,MS,1.0,0,0,0,0,0,0,Florida State University,Public Administration
1863,471,4,5,3,3,5,5,MS,0.7,0,0,0,0,0,0,University of Minnesota - Twin Cities,Public Administration                                    
